mnc,year,empty,sector,upe_code,upe_name,upe_region,upe_tax_haven,upe_lat,upe_lon,upe_fj,jur_code,jur_name,jur_region,jur_tax_haven,jur_lat,jur_lon,profit_before_tax,tax_accrued,tax_paid,employees,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,tangible_assets,total_revenues,currency
SAES,2020,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,931000,936000,711000,448,60505000,22442000,NA,NA,41226000,82947000,EUR
SAES,2020,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,1727000,615000,1151000,1,NA,8541000,NA,NA,NA,NA,EUR
SAES,2020,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHN,China,Asia,FALSE,35,105,1101000,278000,268000,7,5736000,362000,NA,NA,10000,6098000,EUR
SAES,2020,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,USA,United States of America,North America,FALSE,38,-97,25766000,3712000,4341000,523,100244000,9973000,NA,NA,32306000,110217000,EUR
SAES,2020,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,TWN,Taiwan,Asia,FALSE,23.5,121,-311000,NA,NA,3,84000,33000,NA,NA,NA,117000,EUR
SAES,2021,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,KOR,South Korea,Asia,FALSE,37,127.5,-213000,NA,NA,4,1513000,37000,NA,NA,1000,1550000,EUR
SAES,2021,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,DEU,Germany,Europe,FALSE,51,9,20000,NA,-33000,2,NA,551000,NA,NA,1000,NA,EUR
SAES,2021,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,JPN,Japan,Asia,FALSE,36,138,-32000,29000,NA,9,NA,NA,NA,NA,7000,NA,EUR
SAES,2021,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,-9289000,723000,189000,489,68393000,20165000,NA,NA,43683000,88558000,EUR
SAES,2021,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,17603000,1105000,138000,1,NA,16194000,NA,NA,NA,NA,EUR
SAES,2021,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHN,China,Asia,FALSE,35,105,438000,111000,NA,7,2513000,NA,NA,NA,9000,NA,EUR
SAES,2021,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,USA,United States of America,North America,FALSE,38,-97,34957000,6966000,-108000,586,117481000,3960000,NA,NA,41205000,121441000,EUR
SAES,2021,FALSE,"Industrial, Electric & Electronic Machinery",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,TWN,Taiwan,Asia,FALSE,23.5,121,-326000,NA,NA,3,32000,38000,NA,NA,NA,70000,EUR
SAIPEM,2021,FALSE,Mining & Extraction,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OTHER,Americas,NA,FALSE,NA,NA,-107400000,6200000,14500000,2240,253900000,94500000,NA,NA,NA,348400000,EUR
SAIPEM,2021,FALSE,Mining & Extraction,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OTHER,Asia,Asia,FALSE,NA,NA,42500000,47800000,45400000,6623,744000000,222000000,NA,NA,NA,966000000,EUR
SAIPEM,2021,FALSE,Mining & Extraction,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OTHER,Other Europe,Europe,FALSE,NA,NA,-1413800000,50800000,34100000,9047,3671300000,1373700000,NA,NA,NA,5045000000,EUR
SAIPEM,2021,FALSE,Mining & Extraction,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OTHER,Middle East,Asia,FALSE,NA,NA,-44300000,20200000,24300000,9293,2045000000,224800000,NA,NA,NA,2269800000,EUR
SAIPEM,2021,FALSE,Mining & Extraction,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OTHER,Africa,Africa,FALSE,NA,NA,30900000.000000004,5400000,44600000,5094,661700000,94800000,NA,NA,NA,756500000,EUR
SGR,2018,FALSE,Utilities,ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,31066774,9603825,11088582,386,341683891,515882,NA,NA,104518720,342199773,EUR
SGR,2018,FALSE,Utilities,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,BGR,Bulgaria,Europe,FALSE,43,25,3341779,240746,301626,72,26661412,0,NA,NA,54816192,26661412,EUR
SGR,2019,FALSE,Utilities,ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,35153290,9625692,7680270,392,423875765,300026,NA,NA,109495296,424175791,EUR
SGR,2019,FALSE,Utilities,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,BGR,Bulgaria,Europe,FALSE,43,25,1173528,357216,366131,77,30771665,0,NA,NA,52357201,30771665,EUR
SGR,2020,FALSE,Utilities,ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,33372192,7724633,10309532,432,370735337,3192003,NA,NA,176103029,373927340,EUR
SGR,2020,FALSE,Utilities,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,BGR,Bulgaria,Europe,FALSE,43,25,2624438,391732,369159,76,22569134,0,NA,NA,53181546,22569134,EUR
SGR,2021,FALSE,Utilities,ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,28372324,6752345,6109793,467,526858985,3858293,NA,NA,175426238,530717278,EUR
SGR,2021,FALSE,Utilities,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,BGR,Bulgaria,Europe,FALSE,43,25,3260983,527503,460184,83,44688521,0,NA,NA,53015279,44688521,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ALB,Albania,Europe,FALSE,41,20,-9795956.816257408,0,0,40,55088.90770533446,376823.03132938186,0,0,323967180.3556308,431911.93903471634,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,DZA,Algeria,Africa,FALSE,28,3,-21388150.719729044,0,0,1,33269.2633361558,107672.3116003387,0,-0.8467400508044031,0,140941.5749364945,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ARG,Argentina,South America,FALSE,-34,-64,232152933.95427603,-33570270.956816256,64356778.154106684,2003,2623187502.11685,197986944.9618967,332017520.74513125,-496313946.6553768,1088657193.9034715,2821174447.078747,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,AUS,Australia,Asia,FALSE,-27,133,1986771391.1939034,15768.839966130397,95613978.83149873,1964,1382577123.6240473,6172203653.683319,45240899275.19051,2524183534.292972,35121015651.1431,7554780777.307366,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,AUT,Austria,Europe,FALSE,47.3333,13.3333,23184067.739204064,3513.124470787468,3643.5224386113464,85,868802223.5393734,31120316.680779,409457081.2870449,744349431.8374258,107087463.16680779,899922540.2201524,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BHS,Bahamas,North America,TRUE,24.25,-76,822936097.3751059,-122996.61303979678,0,34,6542915249.788315,12543504425.910246,16951668.924640134,1825834799.322608,279037005.92718035,19086419675.698563,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BRB,Barbados,North America,TRUE,13.1667,-59.5333,-147168280.2709568,4273845.893310754,112226.92633361557,0,24725356.47756139,6912727.349703641,NA,9059278.577476714,211090697.71380186,31638083.827265028,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,45790646.062658764,17827873.83573243,18272044.87722269,307,646632674.8518205,311439127.8577477,NA,219744563.92887384,192029486.02878916,958071802.7095681,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BMU,Bermuda,North America,TRUE,32.3333,-64.75,578354734.9703641,10584250.635055037,10584250.635055037,3,21309770.53344623,523895395.4276037,NA,2905653721.422523,0,545205165.9610499,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BOL,Bolivia,South America,FALSE,-17,-65,51320916.17273497,0,0,86,160222165.1143099,212683.31922099914,NA,176376145.63928872,410760004.2337002,160434848.4335309,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BRA,Brazil,South America,FALSE,-10,-55,-875822351.3971211,100646261.6426757,138544650.296359,783,-116597702.79424216,6029888199.830651,NA,-3509707836.57917,29829838822.18459,5913290497.036409,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BRN,Brunei Darussalam,Asia,FALSE,4.5,114.6667,21844875.52921253,116561.38865368332,116579.1701947502,5,124942999.15325995,2623697.7138018627,283873729.04318374,6129740.050804403,281343018.6282811,127566696.86706181,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BGR,Bulgaria,Europe,FALSE,43,25,-6768686.706181202,135566.46909398813,679786.6215071973,52,160650341.23624048,5240923.793395427,38031026.24894157,-2076474.1744284504,68117177.81541066,165891265.0296359,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,KHM,Cambodia,Asia,FALSE,13,105,101383.57324301438,0,0,0,0,106226.92633361557,28831498.72988992,-13886042.33700254,0,106226.92633361557,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CAN,Canada,North America,FALSE,60,-95,3572806827.2650294,47709884.843353085,6852762.066045724,3865,12001283976.291279,11832167762.912785,NA,-3615060160.0338693,11777702468.247248,23833451739.204063,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CYM,Cayman Islands,North America,TRUE,19.5,-80.5,5961983.065198984,0,0,0,0,1135175.2751905164,NA,-45579124.470787466,0,1135175.2751905164,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CHL,Chile,South America,FALSE,-30,-71,-630331.0753598645,0,0,0,11599.491955969517,0,8467.40050804403,1302362.4047417443,0,11599.491955969517,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CHN,China,Asia,FALSE,35,105,289673328.5351397,43117739.20406435,44294176.968670614,1768,1795892016.0880609,821495096.5283657,NA,-1372940944.1151567,770720617.273497,2617387112.6164265,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,COL,Colombia,South America,FALSE,4,-72,-13891143.945808636,0,140478.40812870447,28,18883669.771380186,40627690.93988145,15132138.86536833,-52250156.64690939,403646.0626587637,59511360.71126164,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,COK,Cook Islands,Asia,FALSE,-21.2333,-159.7667,0,0,0,0,0,0,1910931.4140558848,10043.183742591023,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CYP,Cyprus,Asia,TRUE,35,33,-2868600.33869602,0,-6408.975444538526,0,0,118574.93649449619,NA,0,150021723.96274343,118574.93649449619,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,15623768.83996613,2968515.6646909397,4617491.955969517,79,467446254.8687553,7891545.300592718,97757109.22946654,29203403.048264183,87466535.13971211,475337800.169348,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,DNK,Denmark,Europe,FALSE,56,10,582604095.6816257,364120218.4589331,450497762.0660457,287,1501837206.6045723,1334212658.7637594,175623424.21676543,-1282854390.3471634,814521057.5783234,2836049865.368332,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,DOM,Dominican Republic,North America,FALSE,19,-70.6667,205692.633361558,0,0,0,130.39796782387808,42115.156646909396,0,0,0,42245.55461473327,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,EGY,Egypt,Africa,FALSE,27,30,564303762.9127858,107557697.71380186,107601572.39627434,400,846345642.6756985,324929140.55884844,1509469.0939881455,180250364.94496188,754662990.6858594,1171274783.234547,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,SLV,El Salvador,North America,FALSE,13.8333,-88.9167,0,0,0,0,0,0,NA,-44877.22269263336,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,FIN,Finland,Europe,FALSE,64,26,3295795.088907705,823949.1955969518,67226.07959356478,27,219235202.37087214,0,11154756.138865368,4483866.215071972,8653313.293818798,219235202.37087214,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,FRA,France,Europe,FALSE,46,2,17368866.215071972,-20681968.67061812,-4426784.081287045,317,1783818399.661304,352416055.88484335,445896210.83827263,206530276.03725654,350241711.26164263,2136234455.5461473,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GAB,Gabon,Africa,FALSE,-1,11.75,-2213528.3657917017,0,0,0,46898.391193903466,487872.98899237934,0,7.6206604572396275,6773920.406435224,534771.3801862828,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,DEU,Germany,Europe,FALSE,51,9,137669923.79339543,36482850.97375105,58519557.15495343,3339,16874842378.492802,9639150218.458933,NA,-2027616022.8619814,4557269917.019475,26513992596.951736,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GIB,Gibraltar,Europe,TRUE,36.1833,-5.3667,254022.0152413209,25402.20152413209,24728.196443691784,0,4890630.821337849,0,0,0,0,4890630.821337849,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GRL,Greenland,North America,FALSE,72,-40,-268890.7705334462,0,0,0,0,53883.996613039795,489948.34885690094,-134372957.66299745,0,53883.996613039795,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GUM,Guam,Asia,FALSE,13.4667,144.7833,684055.8848433531,0,0,0,0,699744.284504657,NA,-13362453.852667231,0,699744.284504657,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GTM,Guatemala,North America,FALSE,15.5,-90.25,0,0,0,0,0,0,NA,0,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,HND,Honduras,North America,FALSE,15,-86.5,1057896.6977138019,0,0,0,0,0,0,0,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,72215631.6680779,11893811.17696867,16049516.51143099,177,1587798553.7679932,119165469.94072819,211004951.7358171,156434111.7696867,156677501.27011007,1706964023.7087214,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,HUN,Hungary,Europe,FALSE,47,20,20815756.138865367,1011549.5342929721,1246491.9559695174,85,601347939.0347164,21661101.608806096,42247462.32006774,-116551587.63759525,79606384.41998306,623009040.6435225,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,IND,India,Asia,FALSE,20,77,201028850.97375104,29754698.560541913,19563759.52582557,7287,768626900.084674,560697701.9475021,732370001.69348,110774668.07790008,728258739.2040644,1329324602.032176,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,IDN,Indonesia,Asia,FALSE,-5,120,-22388580.86367485,270685.0127011007,2877069.432684166,324,530663658.7637595,141790012.70110077,751500100.762066,-278627719.7290432,1215855430.1439457,672453671.4648602,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,IRN,Iran,Asia,FALSE,32,53,-8971920.406435223,0,0,0,0,0,0,0,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,IRQ,Iraq,Asia,FALSE,33,44,10108025.402201524,4456552.074513124,10076404.741744284,604,158645901.7781541,260109613.03979677,NA,0,-158.34038950042336,418755514.81795084,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,IRL,Ireland,Europe,TRUE,53,-8,-284858901.7781541,1326.8416596104996,543925.4868755292,75,525148611.34631664,126943313.29381879,1607708513.9712107,-4622510.584250635,0,652091924.6401354,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,IMN,Isle of Man,Europe,TRUE,54.23,-4.55,-222705.33446232005,0,0,0,0,0,NA,-7428833.192209992,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,342715377.6460627,85214595.2582557,145755131.24470788,201,1148001707.0279424,423258202.37087214,984920361.5580016,-1212505005.0804403,1599781832.34547,1571259909.3988147,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,JAM,Jamaica,North America,FALSE,18.25,-77.5,0,0,0,0,0,0,NA,0,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,JPN,Japan,Asia,FALSE,36,138,-4624370.8721422525,820982.218458933,951205.7578323454,48,707559885.6900932,15942271.803556308,2763928.873835732,-2085770.5334462319,53768.8399661304,723502157.4936495,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,JOR,Jordan,Asia,FALSE,31,36,-1067957.6629974598,0,0,5,537719.7290431837,288629.9745977985,0,0,1238485.1820491108,826349.7036409823,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,KAZ,Kazakhstan,Asia,FALSE,48,68,654543904.3183743,183820835.73243013,191044475.86790854,87,39703425.91024555,1889017937.341236,NA,0,9840789061.812023,1928721363.2514818,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,KEN,Kenya,Africa,FALSE,1,38,-4222192.209991532,0,0,2,220317.52751905165,525430.9906858595,NA,0,858.5944115156647,745748.5182049111,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,KWT,Kuwait,Asia,FALSE,29.3375,47.6581,136301744.28450465,18150931.414055884,7371618.966977138,154,229304198.13717186,39681353.09060118,0,0,193.9034716342083,268985551.2277731,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,LBY,Libya,Africa,FALSE,25,17,-413338.69602032175,0,0,1,105719.72904318373,0,0,0,0.8467400508044031,105719.72904318373,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,-441396591.02455544,5399.661303979678,-3638639.2887383574,10,302184541.9136325,259270.95681625739,17456474905.165115,-2243506193.9034715,47259355.63082133,302443812.87044877,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MAC,Macao,Asia,TRUE,22.1667,113.55,15210216.765453005,1169535.9864521592,0,0,25451407.281964436,0,0,5918563.082133785,1918977.1380186281,25451407.281964436,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,1317650341.2362404,476365222.69263333,457945799.32260793,4541,5928708080.440305,1924197288.7383573,NA,1681920038.1033022,3494421080.4403048,7852905369.178662,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MUS,Mauritius,Africa,TRUE,-20.2833,57.55,-167346.31668077898,0,0,0,0,0,14207410.668924639,68639991.5325995,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MEX,Mexico,North America,FALSE,23,-102,-81547226.9263336,5162000.84674005,7310724.809483488,84,695376222.6926334,71188362.40474173,NA,-520266366.638442,308489713.80186284,766564585.0973752,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MNG,Mongolia,Asia,FALSE,46,105,143707.02794242167,0,0,0,0,0,27672980.52497883,-19675688.399661303,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MOZ,Mozambique,Africa,FALSE,-18.25,35,-1261379.3395427603,0,0,1,0,0,0,0,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MMR,Myanmar,Asia,FALSE,22,98,-17161831.49872989,0,0,5,3704.487722269263,1963787.468247248,42337.00254022015,0,10116757.832345469,1967491.9559695174,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,NAM,Namibia,Africa,FALSE,-22,17,-5304439.458086368,0,0,3,377683.31922099914,0,0,0,76206604.57239628,377683.31922099914,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,3161541292.1253176,166905342.92972058,146957910.2455546,8263,30665833776.460625,52718235808.63675,NA,126868012563.92886,6609832663.844199,83384069585.09738,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,NZL,New Zealand,Asia,FALSE,-41,174,775288830.6519898,39211857.74767146,47278421.6765453,268,698644208.2980524,134627814.56392887,6399390991.532599,655617075.3598645,287.0448772226926,833272022.8619813,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,NGA,Nigeria,Africa,FALSE,10,8,1681633688.3996613,910702281.1176969,1107651308.2133784,2952,1147766955.9695172,2833098149.026249,NA,3940098271.803556,7161270253.175275,3980865104.995766,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,NOR,Norway,Europe,FALSE,62,10,1420073982.218459,957321126.1642675,878545654.5300592,662,950325796.7823877,2223027483.488569,88216957.66299745,1008317003.3869601,1249363963.5901778,3173353280.2709565,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,OMN,Oman,Asia,FALSE,21,57,2817023003.38696,3141510419.136325,2757219003.38696,334,1220834059.2718036,6034600797.6291275,64765633.361558,34666519.898391195,142571585.0973751,7255434856.900931,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PAK,Pakistan,Asia,FALSE,30,70,124951.73581710414,5993972.904318374,-460386.1134631668,436,1298659541.0668924,1272058.4250635055,19750318.374259103,26480322.607959356,163218226.07959357,1299931599.491956,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PSE,Palestine,Asia,FALSE,32,35.25,-279196.4436917866,0,0,0,0,0,NA,0,-136.3251481795089,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PAN,Panama,North America,TRUE,9,-80,-17593.564775613886,0,0,0,55.8848433530906,2211.6850127011007,0,0,0,2267.5698560541914,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PER,Peru,South America,FALSE,-10,-76,-1388719.7290431836,0,103819.64436917866,12,3788123.624047417,4257081.287044877,NA,-3869987.298899238,442241.32091447926,8045204.911092294,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PHL,Philippines,Asia,FALSE,13,122,348263758.6790855,122706638.4419983,99720141.40558848,4498,3143673869.602032,321997471.63420826,475245205.75783235,-50652501.27011007,969861756.9856054,3465671341.2362404,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,POL,Poland,Europe,FALSE,52,20,41232819.64436918,7041220.152413209,2933513.124470787,3569,977566719.7290431,190477915.3259949,446027107.5359864,2764683.3192209993,355723033.869602,1168044635.055038,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,-123218.45893310753,0,-14200.677392040643,0,0,0,8304254.022015241,-803279.4242167654,0,0,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PRI,Puerto Rico,North America,TRUE,18.25,-66.5,-1433411.5156646909,0,0,0,17728.196443691784,0,27607959.35647756,-23531313.293818798,0,17728.196443691784,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,RUS,Russia,Europe,FALSE,60,100,185084462.32006773,32559139.71210838,34946972.057578325,505,1823042019.4750211,918706028.7891617,219370308.2133785,-13616571.549534293,653555668.92464006,2741748048.264183,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,LCA,Saint Lucia,North America,TRUE,13.8833,-61.1333,52959442.845046565,0,0,0,9631668.077900084,245505.5038103302,397449902.62489414,-170109409.8221846,0,9877173.581710413,EUR
SHELL,2018,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,SAU,Saudi Arabia,Asia,FALSE,25,45,101818797.62912786,20363251.481795087,54624894.15749364,31,2025770533.4462318,3219905638.441998,NA,121859204.06435224,216133403.8950042,5245676171.888229,EUR
